input_range,reps,entanglement,C,fold_accuracy,fold_balanced_accuracy,fold_roc_auc,mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy,mean_roc_auc,std_roc_auc,centered_kernel_target_alignment,within_class_similarity_mean,between_class_similarity_mean,within_minus_between_similarity,off_diagonal_mean,off_diagonal_std,effective_rank,minimum_eigenvalue
minus_one_to_one,2,linear,10.0,"[0.6785714285714286, 0.7142857142857143, 0.75, 0.8928571428571429, 0.7857142857142857]","[0.6785714285714286, 0.7142857142857143, 0.75, 0.8928571428571428, 0.7857142857142857]","[0.6632653061224489, 0.8163265306122449, 0.7755102040816326, 0.8826530612244898, 0.8520408163265306]",0.7642857142857142,0.07354021529276429,0.7642857142857142,0.07354021529276426,0.7979591836734693,0.07626484465736653,0.1594888365855387,0.1861170673257643,0.1297671507107499,0.0563499166150144,0.15773941147647647,0.22254446176675863,12.342763599290915,3.3576843856801433e-12
minus_one_to_one,2,linear,100.0,"[0.5714285714285714, 0.7142857142857143, 0.7142857142857143, 0.6785714285714286, 0.7142857142857143]","[0.5714285714285714, 0.7142857142857143, 0.7142857142857143, 0.6785714285714286, 0.7142857142857143]","[0.6377551020408163, 0.7908163265306123, 0.6887755102040818, 0.7806122448979592, 0.7346938775510203]",0.6785714285714286,0.05532833351724882,0.6785714285714286,0.05532833351724882,0.726530612244898,0.057324783286482196,0.1594888365855387,0.1861170673257643,0.1297671507107499,0.0563499166150144,0.15773941147647647,0.22254446176675863,12.342763599290915,3.3576843856801433e-12
minus_one_to_one,2,full,0.1,"[0.4642857142857143, 0.75, 0.6428571428571429, 0.8214285714285714, 0.6428571428571429]","[0.4642857142857143, 0.75, 0.6428571428571428, 0.8214285714285714, 0.6428571428571429]","[0.6734693877551021, 0.7755102040816326, 0.8061224489795918, 0.9387755102040817, 0.7295918367346939]",0.6642857142857144,0.12079667518062687,0.6642857142857144,0.12079667518062687,0.7846938775510205,0.08909746919568601,0.11772862904955148,0.14674222301083567,0.1186142827835188,0.028127940227316864,0.13257707325607176,0.16820688861677943,18.980572320190305,8.095360722601694e-11
minus_one_to_one,2,full,1.0,"[0.5357142857142857, 0.7142857142857143, 0.6785714285714286, 0.8928571428571429, 0.6785714285714286]","[0.5357142857142857, 0.7142857142857143, 0.6785714285714286, 0.8928571428571428, 0.6785714285714286]","[0.6785714285714285, 0.8724489795918366, 0.729591836734694, 0.9285714285714285, 0.7857142857142857]",0.7,0.11428571428571431,0.7,0.11428571428571427,0.7989795918367346,0.09130229982966338,0.11772862904955148,0.14674222301083567,0.1186142827835188,0.028127940227316864,0.13257707325607176,0.16820688861677943,18.980572320190305,8.095360722601694e-11
minus_one_to_one,2,full,10.0,"[0.6071428571428571, 0.6785714285714286, 0.6428571428571429, 0.75, 0.7142857142857143]","[0.6071428571428572, 0.6785714285714286, 0.6428571428571428, 0.75, 0.7142857142857143]","[0.5816326530612246, 0.7551020408163265, 0.6632653061224489, 0.7908163265306123, 0.75]",0.6785714285714286,0.05050762722761054,0.6785714285714286,0.050507627227610534,0.7081632653061225,0.07590904046284606,0.11772862904955148,0.14674222301083567,0.1186142827835188,0.028127940227316864,0.13257707325607176,0.16820688861677943,18.980572320190305,8.095360722601694e-11
minus_one_to_one,2,full,100.0,"[0.5, 0.6071428571428571, 0.6071428571428571, 0.6785714285714286, 0.5]","[0.5, 0.6071428571428571, 0.6071428571428571, 0.6785714285714286, 0.5]","[0.44387755102040816, 0.6326530612244898, 0.6173469387755102, 0.7091836734693877, 0.5]",0.5785714285714286,0.06925256939166184,0.5785714285714286,0.06925256939166184,0.5806122448979592,0.0956901322816341,0.11772862904955148,0.14674222301083567,0.1186142827835188,0.028127940227316864,0.13257707325607176,0.16820688861677943,18.980572320190305,8.095360722601694e-11
zero_to_one,1,linear,0.1,"[0.5714285714285714, 0.7142857142857143, 0.6428571428571429, 0.7857142857142857, 0.8214285714285714]","[0.5714285714285714, 0.7142857142857143, 0.6428571428571428, 0.7857142857142857, 0.8214285714285714]","[0.6275510204081632, 0.7653061224489796, 0.6989795918367347, 0.9387755102040816, 0.8826530612244898]",0.7071428571428571,0.09147320339189782,0.7071428571428571,0.09147320339189784,0.7826530612244899,0.11465864808643049,0.16284583564555333,0.4446128857295728,0.35099619668595017,0.09361668904362264,0.39746779052774844,0.36573524223267295,3.369250769364027,1.1637234254145416e-15
zero_to_one,1,linear,1.0,"[0.6071428571428571, 0.75, 0.75, 0.8571428571428571, 0.8571428571428571]","[0.6071428571428572, 0.75, 0.75, 0.8571428571428572, 0.8571428571428572]","[0.6785714285714286, 0.7755102040816327, 0.75, 0.9591836734693877, 0.8928571428571429]",0.7642857142857143,0.09202927661946518,0.7642857142857143,0.09202927661946518,0.8112244897959184,0.10116975149343212,0.16284583564555333,0.4446128857295728,0.35099619668595017,0.09361668904362264,0.39746779052774844,0.36573524223267295,3.369250769364027,1.1637234254145416e-15
zero_to_one,1,linear,10.0,"[0.75, 0.7857142857142857, 0.7142857142857143, 0.9285714285714286, 0.8571428571428571]","[0.75, 0.7857142857142857, 0.7142857142857143, 0.9285714285714286, 0.8571428571428572]","[0.7346938775510204, 0.8163265306122449, 0.7857142857142857, 0.9336734693877552, 0.943877551020408]",0.8071428571428572,0.0769309258162072,0.8071428571428573,0.07693092581620722,0.8428571428571427,0.08260895774697588,0.16284583564555333,0.4446128857295728,0.35099619668595017,0.09361668904362264,0.39746779052774844,0.36573524223267295,3.369250769364027,1.1637234254145416e-15
zero_to_one,1,linear,100.0,"[0.7142857142857143, 0.6785714285714286, 0.7142857142857143, 0.8928571428571429, 0.8928571428571429]","[0.7142857142857143, 0.6785714285714286, 0.7142857142857143, 0.8928571428571428, 0.8928571428571428]","[0.7653061224489796, 0.8316326530612245, 0.7142857142857142, 0.8877551020408163, 0.9642857142857143]",0.7785714285714286,0.09422075684480657,0.7785714285714286,0.09422075684480652,0.8326530612244898,0.0882166316185755,0.16284583564555333,0.4446128857295728,0.35099619668595017,0.09361668904362264,0.39746779052774844,0.36573524223267295,3.369250769364027,1.1637234254145416e-15
